OBJECTID,Distance to Kearny,Closest long,Closest lat
120001,1004.1712490212835,-83.32114257174719,33.394504100845474
120002,1189.7585856492103,-79.81454129007938,32.97877581511373
120003,890.1889819899334,-85.24243196932669,33.98401833394526
120004,689.6959766579868,-112.15072061350553,42.76980806433457
120005,479.6613540625675,-107.2546586325628,44.120182573616596
120006,197.42257346366208,-95.79308712463428,39.36169822071525
120007,1292.1044866659934,-124.03531507896322,43.69366384954304
120008,997.1256294260039,-116.97241698470343,47.26446355304226
120009,1168.8199058580237,-121.50696101846428,41.45453146803578
120010,938.4884510110195,-115.43596226487614,47.56768998195509
120011,958.7498636344983,-116.56160387371105,46.38423668134786
120012,268.185768398517,-96.33135535214457,44.0089499203102
120013,788.3323776870288,-90.845392860838,31.413122224624242
120014,1168.6368970940052,-82.56940383800593,30.36580286115514
120015,994.4081865798336,-83.30072323380632,33.67174858555541
120016,971.5937518316603,-115.31135426891105,48.79922945000976
120017,952.337118748686,-116.8309106163287,45.370211495821444
120018,605.5626229491478,-91.83677988890649,47.76820202762919
120019,941.1100358814973,-116.70117368084378,45.04298777311428
120020,995.0739549587395,-83.18057010178883,33.80620948083673
120021,1117.3935323475623,-119.60341567137698,37.73233245090974
120022,990.5273544880728,-83.85375501960706,33.10737546279305
120023,961.8395790386725,-82.23210137513384,36.25691442391325
120024,1121.781493381908,-120.1118269324979,38.99477191324332
120025,1107.2638492216113,-119.12608421017003,37.04194384489596
120026,502.0196600780879,-108.6320553202014,40.530403130413056
120027,916.2204925735962,-115.74237988517483,46.14047184527783
120028,1125.3505003348555,-120.73253734971715,42.42577099597064
120029,867.2639954819209,-89.16969057714964,31.02811163370234
120030,1010.7906220494644,-82.68827139545553,34.02601448894584
120031,995.6398037123552,-83.18337728620703,33.787625035134056
120032,735.046047487721,-109.69282143196875,34.19541823760409
120033,693.7365805710017,-86.58897029648645,38.008500745309114
120034,762.8399454212458,-112.22097623257346,36.63674980693167
120035,529.4184649648561,-96.03512057356315,33.421689772920516
120036,526.9555378615312,-94.05076166185009,47.42100574480115
120037,1055.4352139669488,-115.6845918867611,33.10867015206698
120038,575.3496989496165,-89.07255347708883,37.700851826664774
120039,431.57396019463437,-96.45928148072572,34.79989951120716
120040,779.657296008774,-87.28938086400854,34.3782439843054
120041,870.600581196678,-85.13666864653685,34.61977344995307
120042,1275.3790118118563,-123.54644422547496,41.298019466716916
120043,1007.5483904533027,-82.98202932396553,33.72909156302168
120044,519.2208964336312,-93.10757519951379,34.84943419996171
120045,401.379659279662,-93.43949469285201,44.76872523852008
120046,1181.6848788274474,-121.74621369672411,41.37541123329996
120047,606.8743399703558,-92.05109622173383,47.90618056030038
120048,492.99045398393514,-107.15776121154485,37.31911207882575
120049,373.3142085078241,-93.76585257954015,44.42029096151449
120050,948.5727962490314,-82.53396166577969,36.18019226515045
120051,488.85164831649143,-94.10025357402957,34.81625953575017
120052,988.1352510626655,-115.72274815235188,48.80103478498349
120053,930.2260275626434,-116.90603051873573,42.66594971232264
120054,1021.0633891927599,-82.63036495847938,33.82275941580695
120055,861.4349253253865,-114.12689570767982,46.83138923541058
120056,406.7832778382811,-98.24804973605066,34.84071840797749
120057,718.3400098131885,-88.7138237112138,34.33385804959129
120058,941.8201594623658,-116.70278951562736,45.085528898016605
