OBJECTID,Distance to Kearny,Closest long,Closest lat
13077,1235.3647999484,-120.92544337026276,35.65597952851983
13078,1118.3454985813855,-120.15334297047063,39.38387579763033
13079,1146.7427925087063,-120.64493182653291,39.199012515147444
13080,2918.436681264732,-161.01112982849614,65.32021157200475
13081,1133.0137450104373,-118.22033349797175,34.43304653684475
13082,931.1108208775655,-116.85268431021261,43.421063669680976
13083,1113.842465287379,-117.69601428213001,34.215901152577985
13084,835.0912575984555,-115.06566622978369,42.228498840398224
13085,828.1669444907559,-114.84631818922044,43.10171203907965
13086,1008.7228541384505,-118.1260483315532,44.98259842937587
13087,1116.036261219759,-117.77737670891885,34.27215733976157
13088,1152.8039275070237,-118.72422394121162,34.611143875603744
13089,938.2938645330345,-116.51176556610793,45.432732089161036
13090,939.901764367659,-116.64580958972961,45.13833922347928
13091,1146.3527427979777,-120.53211781843542,38.83357083691588
13092,292.87784269717787,-103.56979949806504,43.312434632340576
13093,870.6542714709599,-115.66775644927432,43.26876350957444
13094,1002.089219624118,-117.53716924251701,46.320616784246724
13095,787.7668749459434,-114.13575776097935,42.32644474947882
13096,758.1464592104135,-111.95640106286815,36.359063792535295
13097,934.5271453059339,-116.9675284911259,42.99313947030492
13098,900.5843802200507,-116.16706661048752,43.861349320101134
13099,1101.8744059774056,-117.5436775680708,34.345958673224814
13100,883.7436236824738,-115.85203911325563,43.73240243398406
13101,287.84252577303846,-103.46223765202072,43.29577106114077
13102,2460.347933232117,-142.56640407826475,67.33833651120239
13103,728.4162359876225,-112.80052238022456,43.36260324008737
13104,1166.0553398920088,-121.06419265169478,39.38953152489822
13105,1102.6587191290528,-118.81046048626766,36.545832780567906
13106,1322.4407882755763,-124.26271658594942,40.26237753652555
13107,1107.911875042929,-117.28876704474484,33.79902687121806
13108,503.6107576916755,-106.26167311171912,36.07060541682117
13109,522.0111596023374,-106.41698410859007,35.81198965076712
13110,513.6961738816045,-106.44141324841183,36.015037198734305
13111,523.6196569897661,-106.56666338983628,35.91285904684007
13112,515.5206249774917,-106.57512991768488,36.10058342877983
13113,529.8021624441229,-106.57911575731484,35.78938714754221
13114,534.2069702076682,-106.63096067977659,35.74084266052501
13115,524.0959710132648,-106.640012579436,35.97080082877876
13116,531.4164342365826,-106.70003065695849,35.86508656264027
13117,528.3741801989198,-106.73050718622282,35.96122701657646
13118,539.2129402792126,-106.81436009714668,35.799769745352
13119,1163.3313890682894,-121.18584359900116,40.12487204595031
13120,1135.8698954077602,-120.8651741866925,41.409407980943406
13121,995.7788064089219,-117.53589550761497,45.98182971121106
13122,943.7546445087255,-116.41614013065748,45.97590982962399
13123,1148.6299426833104,-120.75786566511745,39.489786114164254
13124,1173.990761216929,-121.20801050770699,39.36122146175326
13125,935.6309802909693,-116.75488176983235,44.43522761978839
13126,1173.3443634188868,-120.81786640595712,38.13463602651891
13127,1243.6712413613952,-122.23817335889369,38.37105328869593
13128,1158.559556919207,-121.06691471892232,39.995493893425504
13129,1018.8116306038892,-118.24211050348595,45.328671725587384
13130,2897.3863799244273,-160.4149358684724,64.62159486263631
13131,890.0542294021966,-115.503752934001,45.38520058385162
13132,1063.9805591518407,-118.3545602401766,37.17629388872594
13133,1284.6700620239244,-123.10265830646063,38.62768979020031
