OBJECTID,Distance to Kearny,Closest long,Closest lat
55001,880.1367518558483,-110.15758292006052,31.602083660679117
55002,603.2751798881667,-106.73009633925649,47.49368191037869
55003,1177.3781550339233,-118.94927649085213,34.19922760398312
55004,804.3305421375952,-114.43620940022997,42.6071355191968
55005,407.00247415722765,-105.59037102616506,37.6705692559857
55006,1128.1241147161063,-118.75012013525419,35.476499776966996
55007,1258.0577836086445,-123.21897156678952,41.34994511622528
55008,745.0964307507215,-112.92993573987259,38.98446461997725
55009,933.6689182616319,-115.51147853211698,47.27751060720501
55010,1135.2774209447894,-118.98157479168484,35.64432221259201
55011,1098.8511424984442,-120.07663095869414,40.82573291422933
55012,674.5832055008657,-111.88144158841881,40.24129984052368
55013,508.36618939061486,-106.46012136411491,36.15099582149351
55014,1139.7155522272053,-120.98655752831073,41.919434869256854
55015,1151.9568425446744,-121.15178912232263,41.21094707655867
55016,1174.8798549064256,-121.20051771780939,39.27005985939918
55017,638.2358891108128,-108.16112994920007,47.234945300349345
55018,506.9972600604705,-93.73260317044108,34.69966426549126
55019,472.91034900916003,-103.70295128590315,46.67853092884384
55020,1183.2795551706954,-121.32410772718535,39.13795176716944
55021,917.5826557330108,-116.41478197969657,44.311535968728144
55022,1148.015407061378,-121.09904860978246,44.326503749734364
55023,923.8471771335312,-115.40705222962148,47.08002594509522
55024,879.218035615083,-86.02683662278976,33.38025350665356
55025,762.1137604725377,-112.6122175603053,37.38065352047463
55026,485.4542425765777,-103.40106355996063,47.00366616529956
55027,903.1302756022455,-115.42974345697604,46.191875587969534
55028,1139.6487507640622,-118.45246731622188,34.59177234265745
55029,930.7832252114358,-82.33563716660828,37.26008276162646
55030,810.5498191778281,-114.43508116024333,43.44429490014836
55031,513.8508599068792,-105.62719345031446,46.431956289610945
55032,538.4554704535765,-104.00430946876394,47.654176880709095
55033,714.056402262899,-108.12344767953351,33.29391223973247
55034,470.4733468878136,-107.86762125613474,39.642721173019055
55035,1086.375337862581,-117.11722230237287,34.17438380486018
55036,544.5584576972952,-108.85127186980364,38.41894741659311
55037,605.5621442488532,-109.08301724515056,45.54657627410124
55038,559.1054730981804,-109.29957527970586,38.81119907167189
55039,492.6328413676976,-108.14947871032061,39.17741933549523
55040,473.16765472073547,-103.69815555825471,46.684845768820736
55041,1120.8798298674399,-119.31105096436903,36.87017500083479
55042,517.577371554383,-93.84522928099045,34.45649792260113
55043,1174.2529111594872,-82.52245428752613,30.289281159004204
55044,1192.956113320918,-121.39272712953435,38.74539408829239
55045,1154.1347226923863,-77.65360424726933,38.30671237790549
55046,1118.0407751052694,-119.6257076117781,37.75828902782243
55047,1177.6287244352284,-121.13587159279527,38.8605734572616
55048,1095.99923295936,-116.18550499133954,32.6853412308276
55049,965.1615343746903,-115.09052767823117,48.86834365454824
55050,966.5862893083412,-115.1145774099423,48.88214023099362
55051,1473.8993186742093,-80.95536989211615,25.58439414759161
55052,1068.505488020992,-116.47596547835921,33.78141204092086
55053,486.18402949732723,-108.25720524266359,40.03163325092285
55054,473.56865124130616,-103.71409677863308,46.68504493015534
55055,549.330485949347,-109.49809607955815,40.25494539988633
55056,268.1410522451678,-103.71984700079972,42.42570838214086
55057,2700.874237541709,-155.1070016830324,58.96584437666775
