OBJECTID,Distance to Kearny,Closest long,Closest lat
95001,1108.6915776226922,-120.21158588570698,40.49497943265361
95002,606.8631197973114,-107.58497484415096,46.992754615624435
95003,647.5739444462606,-103.84163113362796,32.12941978922602
95004,1121.817182223911,-120.51122784187726,40.78413934367724
95005,289.13151853392094,-102.48371418253303,44.04753890722377
95006,1031.6411040698183,-117.5254190687799,47.68464623344538
95007,724.5736662480609,-109.95558714289282,47.72744793582311
95008,874.4192547592336,-113.49463591171869,35.138769059966016
95009,805.7680708179938,-110.45255364060739,33.3636123755309
95010,822.5840333472274,-113.41091844630535,36.64492455021252
95011,528.3048612392057,-106.83759982430311,45.85583616828803
95012,736.7931649482838,-113.17368034119396,41.653093695709046
95013,723.9444466941994,-112.91935999955675,41.871259999667785
95014,241.1304580740523,-102.47947164975852,43.1039287745111
95015,812.9077949521063,-114.59045555597204,40.772330984294776
95016,803.940458232624,-111.70648854555051,34.725260096130626
95017,328.0019381534418,-96.35443577512572,36.4551693018916
95018,1080.2733065915684,-118.32064173148886,48.25124557670503
95019,321.4406144671734,-104.81031557488699,42.49632687730894
95020,887.081082107872,-112.70277719360928,33.807434930161726
95021,686.6033668848861,-112.1195639999635,40.30085600008275
95022,437.1779478727717,-106.41896214720866,43.94599454269092
95023,1065.8029787830906,-119.32887213158826,44.88406894212776
95024,808.9059086836338,-113.87522959366586,38.19073977659925
95025,534.5520243511836,-106.82532982238793,46.0066658513898
95026,397.65203985669126,-105.86988490583164,43.47001825140395
95027,1119.9897969781275,-120.44447672846822,40.589714670783366
95028,671.254520568041,-111.84741192964354,40.4465716023415
95029,526.828894864608,-106.60753764983461,46.01097133186996
95030,840.7228492848624,-111.0761155669139,33.188394763653996
95031,518.4281175376004,-106.15568684075478,46.171433838481924
95032,660.9451329445153,-108.72816510058023,34.916390334755185
95033,257.8230921002312,-102.80043824302184,43.20329086356516
95034,647.4954802321384,-111.39624404172987,40.46014320474365
95035,653.2557514179917,-105.60283267381887,48.95568752613366
95036,519.0207998555042,-107.82571564800196,44.569187310697814
95037,559.6690678078475,-105.81543968970412,47.19467542926305
95038,1179.9623144723741,-119.47242096239236,34.96891595388934
95039,523.2524996383628,-106.83747258107765,45.740300988731455
95040,833.3947221451406,-113.84364603907817,37.059236621023025
95041,376.7085832887337,-105.74529036622036,42.931915238975996
95042,830.3031132410698,-113.70737652569021,36.91208440498748
95043,871.1376637050341,-89.08969983792902,31.009708514547473
95044,781.65068060146,-113.52307173732689,38.65866565227451
95045,794.8299265707767,-114.24762575420124,40.80036745707788
95046,703.6172301494181,-112.31408559863516,39.628340320758156
95047,681.334822808669,-112.00769400045506,40.226367000226844
95048,563.3074634153157,-108.7338278490882,37.50347979048237
95049,915.0361553424196,-83.64250994553248,35.44105852542662
95050,748.4496900325726,-112.86520856725951,38.59558600019927
95051,340.18680240432974,-105.04324827105842,42.796188770688474
95052,674.4223355739072,-111.82959499924144,39.96240200138064
95053,896.5527030729642,-114.57044807310868,47.39026924137023
95054,317.6748816355218,-96.91473924198367,36.42172386168259
95055,887.7900900994769,-114.19667464244652,35.785995667607445
95056,546.1997844995874,-107.73251822616906,45.446529395613474
95057,1133.412474442115,-119.43684223405117,48.459850503425585
95058,674.704651208303,-111.82863438636379,39.92993905171711
95059,1231.0823656223058,-122.1973840849306,47.17722824702473
95060,896.4589458719273,-114.08677499641615,35.347550918800856
95061,838.9551395300247,-112.12158503594368,34.330167724961306
95062,781.3033951649203,-114.018787342178,41.1753936934812
95063,510.9097611170569,-105.27591151697538,46.585032855351
95064,403.13923644344237,-96.69477547321613,35.17013410978667
95065,911.3513498096631,-112.63969670511665,33.160310939866726
95066,925.4393385073539,-111.50326617274145,31.780603906538953
95067,1027.5139855064876,-117.62417441038379,47.332782363537845
95068,360.193177287445,-98.62140337431809,35.492027129014346
95069,656.2858979302963,-107.03282779069728,33.613435957875055
95070,461.88540656524737,-106.28060672287648,44.78665776521198
95071,1082.5288961748984,-119.4609931051138,39.3459155705813
95072,1126.5360039951247,-120.7201204567956,41.781004501491
95073,479.7984418734956,-105.55365714319014,45.80046723832607
95074,1080.9569400941436,-119.69690208386186,44.58898281506895
95075,716.5757501325153,-112.75225848208493,40.81184766151815
95076,764.1485943459612,-112.9788810935494,38.10276439458107
95077,997.8302975215312,-117.30942222741768,46.62711657595627
95078,1017.1527264909072,-117.31686354861255,47.466005912688445
95079,879.9575390598811,-112.93961031134783,34.26406866253949
95080,396.2202988893434,-105.79834052107476,43.52715580546701
95081,336.2172163297348,-105.38319321733319,41.76268114545873
95082,1194.8237728156532,-121.70317593167701,39.74896573134292
95083,477.218382945413,-108.15381419293858,41.64408777645063
95084,829.7491072093308,-113.66668549913229,36.85554441285607
95085,561.1839912910311,-99.65784314498785,48.81851166229231
95086,325.1576031479155,-96.78214133214965,36.347217293422716
95087,833.8314706131771,-111.97471340314723,34.28761314739512
95088,807.1648610203105,-102.9907650909282,29.438691000769087
95089,719.9489463264455,-112.81732100043348,40.818286000311126
95090,724.4340499630035,-112.51970646240098,38.93569661853197
95091,729.4493961685278,-112.99398999980602,40.76508999972777
95092,385.75087045479137,-98.09806151607553,35.163107216862535
95093,827.9193185127991,-108.99439261734149,31.752468908681493
95094,506.7926846036926,-106.58376214157958,45.581260761844554
95095,1107.1643205049438,-120.24830794292515,40.90765152303446
95096,1188.863529719458,-119.84047648566913,35.31138869756397
95097,815.738406876,-114.48085828675651,39.7683262883826
95098,774.0386298065429,-113.15115769808538,38.057827107036985
95099,1121.5567317429673,-120.46792475113287,40.55137248387403
95100,853.2730849680107,-112.11296528478074,33.96755381680748
95101,507.76979296884326,-108.75225062246318,41.57257147418249
95102,385.8620098752069,-105.98059567750852,42.85164068163016
95103,1170.8080996199608,-121.26884313937649,45.94472728410022
95104,270.67219074606845,-102.85274024523308,38.08593281089213
95105,895.8233434980261,-114.60000561229353,47.32270328052862
95106,335.56231604685837,-105.30300802923307,42.00004359084214
95107,533.8002583893989,-107.17952286124434,45.681984493108295
95108,722.3119379270307,-112.76494381775797,40.08848454771926
95109,414.42461226302436,-96.52904359532963,35.0431267316208
95110,671.8466973424748,-111.81084846241284,40.12868424265733
95111,1073.585358703816,-118.96751600048708,38.27986300028252
95112,750.2314760440129,-112.9280974921194,44.40443638774728
95113,362.9359494258656,-101.66852643781303,35.84988091246356
95114,271.67173831571677,-102.96625598541173,43.369639732044185
95115,323.97395089824647,-98.47608724719711,36.02896320052198
95116,825.5322409990621,-110.36819357370528,32.86825526284816
95117,825.9276572531498,-110.48984022327642,32.96706333864882
95118,620.6414423559389,-110.84866021744708,40.2070906127503
95119,868.5300940740843,-89.0279503308281,31.09793295886305
95120,459.0926978899417,-95.98508708197586,46.96350801233968
95121,848.1940315110255,-111.50958467188154,33.446524863698315
95122,476.0159128244551,-91.31752000010673,37.38459999986583
95123,434.8192828688866,-106.26843696448866,44.071141895715016
95124,934.1945023316088,-116.95135676755842,41.1272008485494
95125,1002.1478236243078,-118.1855067108292,40.578913054143435
95126,971.1214418168613,-117.50606504737503,44.3229213209601
95127,463.1532206947514,-105.87376890474263,45.19478296535604
95128,233.70342386977106,-101.02036585607468,43.76648689067771
95129,1122.1881227863794,-120.62211535125536,43.9177533869735
95130,148.91421555815995,-97.85949979021548,42.65502922785854
95131,881.5275326183341,-110.13826321408804,31.56061064286962
95132,1092.3833999965318,-119.93953111162263,40.74031428601102
95133,569.5290397411865,-106.4824046482126,46.98614343070714
95134,677.6232272397152,-111.88568700020639,39.937431999897434
95135,311.5427013736599,-97.0283116389951,36.48218791294667
95136,476.08209437707757,-95.85815541468708,47.19365799721822
95137,1069.8290465945038,-116.56055410363125,33.86021073570039
95138,864.317381791776,-89.1591084937346,31.088639067328952
95139,684.5124169278342,-112.08209499961694,40.316811000704746
95140,829.002248439243,-113.7603083364137,37.064064523265195
95141,830.296072009113,-110.82562951333206,33.179595853209506
95142,752.9743832836806,-109.19007130856866,33.362243379674794
95143,234.60646207185394,-101.17461912954477,43.724465834138826
95144,822.9446203722514,-113.57750838401358,36.939434525420914
95145,861.2799934821171,-89.29380100103731,31.056504722480312
95146,1099.7357004123119,-120.01207011532125,40.34007775706013
95147,552.766347753128,-105.97940960815703,46.96972552504374
95148,518.9028374862512,-106.11591471058213,46.209454269600705
95149,831.4816208165656,-113.7138874329756,36.880534667572306
95150,937.8573486619985,-114.57437104485723,34.83603807751515
95151,860.4474641707207,-112.15683171508205,33.84299570898076
95152,403.66264319916877,-96.06984910422264,35.354964284078704
95153,303.8202270892403,-96.74715243611224,36.69479648063243
95154,504.8965822667143,-106.9213123200798,45.22266705874422
95155,799.7003064514996,-109.73028195293267,32.858275084644276
95156,766.5972444561123,-112.92728255534246,45.21243328851626
95157,1123.4675150438086,-120.52769397081245,40.68881147048839
95158,380.08155624300963,-105.10382859463381,43.923176098956205
95159,395.6709032220992,-106.51449981276468,41.925892957771424
95160,411.4578162028301,-106.522870130532,42.83443129502315
95161,254.5620169625358,-102.71750433394129,43.200981072606105
95162,521.8934670643667,-106.05682475641794,46.311664737021616
95163,427.6474656378905,-105.60222716279246,44.609228221912176
95164,1084.6523513626325,-119.3667105214714,46.191553129523555
95165,535.6057136947427,-107.85166475991562,37.04368998108643
95166,449.3590688294063,-106.23974354530026,44.50681872665424
95167,895.4687384885332,-114.44673232430273,47.52825606574641
