OBJECTID,Distance to Kearny,Closest long,Closest lat
50001,273.63248557333793,-102.56776405104164,43.70315336325701
50002,1158.973287073835,-121.3847769391489,42.30041455081568
50003,1063.1812049808261,-79.38404799652402,38.31402740872325
50004,286.7791883051902,-103.65948647071248,43.06295347337892
50005,621.9413658835489,-87.20854073987273,41.60189335194982
50006,1099.331467370105,-119.28452534661466,37.8000060141141
50007,918.489297331671,-82.62421500421054,37.14934800455673
50008,1172.767038437767,-121.62902546047277,41.92199586431961
50009,1318.8915098758291,-73.90248705156677,40.587495989357244
50010,1466.2105980811875,-81.08357630581524,25.632002464276706
50011,1499.3203546555114,-80.57455713571308,25.394367079772405
50012,378.93165726894034,-105.968973015642,42.56694139899991
50013,1118.0555343856936,-119.6146678209347,37.728730535806676
50014,1122.9103671865917,-119.70846216849738,37.73169192840557
50015,1319.278657406822,-73.89562895230578,40.58455089244109
50016,504.433131485207,-103.48665616244388,47.283177482116685
50017,504.10272987318905,-103.48831568113782,47.27720820688197
50018,967.5925646836378,-117.51709007958743,43.877354270020525
50019,1003.1801826441907,-118.16989034002789,44.26707464013672
50020,982.0600993432494,-117.68351031082082,44.53678441018228
50021,980.2780991788244,-117.637395969949,44.57872371081813
50022,975.2326586242467,-117.7912272694683,42.63544073972002
50023,982.6300664460227,-117.62767474975229,44.818445999768365
50024,880.7957226074908,-86.12313948782844,33.24450267212494
50025,1219.1227707494515,-121.53308603442994,37.70473718640647
50026,761.3395667835266,-94.34399738347444,30.354960832164895
50027,1448.4083834299074,-81.28107620270224,25.81931410616779
50028,1136.7067734096165,-116.92641954536933,32.55160338175687
50029,2698.1551943964996,-154.93253646941244,59.90024620039243
50030,664.5284898583404,-87.9726475507987,36.57003652204647
50031,1129.9070894002207,-116.9207838852834,32.71907867944861
50032,1486.2998648659936,-80.57631948092776,25.643356152992975
50033,632.4448672056848,-87.00906396009297,41.679542877601335
50034,381.26736554453856,-102.21934012172348,45.72693117941813
50035,421.2178950584327,-93.01907824798232,36.85525398143478
